filename,numbers,seuil,timeQuickSeuil,timeQuickRdmSeuil
./exemplaires/testset_10000_24.txt,10000,12,23.6535,5.31617
./exemplaires/testset_10000_24.txt,10000,14,24.2539,5.32013
./exemplaires/testset_10000_24.txt,10000,16,24.4444,5.38615
./exemplaires/testset_10000_24.txt,10000,18,23.9875,5.31553
./exemplaires/testset_10000_24.txt,10000,20,24.2316,5.3641
./exemplaires/testset_10000_24.txt,10000,32,26.1984,5.3496
./exemplaires/testset_10000_24.txt,10000,64,29.8068,5.33928
./exemplaires/testset_10000_24.txt,10000,128,37.2593,5.46581
./exemplaires/testset_10000_24.txt,10000,256,57.0388,5.51485
./exemplaires/testset_10000_25.txt,10000,0,13.1101,5.75725
./exemplaires/testset_10000_25.txt,10000,2,13.0892,5.59016
./exemplaires/testset_10000_25.txt,10000,4,12.9438,5.60622
./exemplaires/testset_10000_25.txt,10000,6,13.1031,5.895
./exemplaires/testset_10000_25.txt,10000,8,13.1798,5.58948
./exemplaires/testset_10000_25.txt,10000,10,13.3587,5.50362
./exemplaires/testset_10000_25.txt,10000,12,13.4651,5.09528
./exemplaires/testset_10000_25.txt,10000,14,13.4209,5.02902
./exemplaires/testset_10000_25.txt,10000,16,14.088,5.12107
./exemplaires/testset_10000_25.txt,10000,18,14.2116,5.11239
./exemplaires/testset_10000_25.txt,10000,20,14.2695,5.23398
./exemplaires/testset_10000_25.txt,10000,32,15.4738,5.29376
./exemplaires/testset_10000_25.txt,10000,64,19.4612,5.11068
./exemplaires/testset_10000_25.txt,10000,128,28.8374,5.06033
./exemplaires/testset_10000_25.txt,10000,256,47.32,5.10938
./exemplaires/testset_10000_26.txt,10000,0,18.9674,5.21409
./exemplaires/testset_10000_26.txt,10000,2,19.112,5.14285
./exemplaires/testset_10000_26.txt,10000,4,19.2391,5.14316
./exemplaires/testset_10000_26.txt,10000,6,19.1482,5.11731
./exemplaires/testset_10000_26.txt,10000,8,19.2241,5.1604
./exemplaires/testset_10000_26.txt,10000,10,19.4196,5.44497
./exemplaires/testset_10000_26.txt,10000,12,19.599,5.38926
./exemplaires/testset_10000_26.txt,10000,14,19.701,5.41807
./exemplaires/testset_10000_26.txt,10000,16,20.2285,5.42852
./exemplaires/testset_10000_26.txt,10000,18,20.0984,5.43975
./exemplaires/testset_10000_26.txt,10000,20,20.4619,5.44762
./exemplaires/testset_10000_26.txt,10000,32,22.2921,5.53871
./exemplaires/testset_10000_26.txt,10000,64,25.5623,5.35916
./exemplaires/testset_10000_26.txt,10000,128,34.0305,5.33107
./exemplaires/testset_10000_26.txt,10000,256,53.5514,5.47707
./exemplaires/testset_10000_27.txt,10000,0,22.573,5.40479
./exemplaires/testset_10000_27.txt,10000,2,21.5942,5.29293
./exemplaires/testset_10000_27.txt,10000,4,21.3891,5.17077
./exemplaires/testset_10000_27.txt,10000,6,21.6137,5.11455
./exemplaires/testset_10000_27.txt,10000,8,21.816,5.12225
./exemplaires/testset_10000_27.txt,10000,10,22.1034,5.16504
./exemplaires/testset_10000_27.txt,10000,12,21.9645,5.11252
./exemplaires/testset_10000_27.txt,10000,14,22.1541,5.09905
./exemplaires/testset_10000_27.txt,10000,16,23.2435,5.18364
./exemplaires/testset_10000_27.txt,10000,18,24.752,5.14554
./exemplaires/testset_10000_27.txt,10000,20,22.8039,5.11494
./exemplaires/testset_10000_27.txt,10000,32,23.9748,5.13122
./exemplaires/testset_10000_27.txt,10000,64,27.348,5.10102
./exemplaires/testset_10000_27.txt,10000,128,37.2314,5.19168
./exemplaires/testset_10000_27.txt,10000,256,51.9974,5.09439
./exemplaires/testset_10000_28.txt,10000,0,13.5115,5.30477
./exemplaires/testset_10000_28.txt,10000,2,13.7921,5.16941
./exemplaires/testset_10000_28.txt,10000,4,13.2124,5.11014
./exemplaires/testset_10000_28.txt,10000,6,13.3768,5.11111
./exemplaires/testset_10000_28.txt,10000,8,13.4414,5.12199
./exemplaires/testset_10000_28.txt,10000,10,13.4047,5.10908
./exemplaires/testset_10000_28.txt,10000,12,13.6372,5.12426
./exemplaires/testset_10000_28.txt,10000,14,13.7837,5.09532
./exemplaires/testset_10000_28.txt,10000,16,13.9749,5.21308
./exemplaires/testset_10000_28.txt,10000,18,14.1025,5.11349
./exemplaires/testset_10000_28.txt,10000,20,14.1374,5.11731
./exemplaires/testset_10000_28.txt,10000,32,15.4438,5.18223
./exemplaires/testset_10000_28.txt,10000,64,19.406,5.10968
./exemplaires/testset_10000_28.txt,10000,128,27.0808,4.89886
./exemplaires/testset_10000_28.txt,10000,256,44.8659,4.94408
./exemplaires/testset_10000_29.txt,10000,0,13.2814,5.3094
./exemplaires/testset_10000_29.txt,10000,2,13.1426,5.17867
./exemplaires/testset_10000_29.txt,10000,4,13.1985,5.35722
./exemplaires/testset_10000_29.txt,10000,6,13.3195,5.32891
./exemplaires/testset_10000_29.txt,10000,8,13.4737,5.22522
./exemplaires/testset_10000_29.txt,10000,10,13.6068,5.19624
./exemplaires/testset_10000_29.txt,10000,12,13.6983,5.20256
./exemplaires/testset_10000_29.txt,10000,14,13.7709,5.22514
./exemplaires/testset_10000_29.txt,10000,16,13.9864,5.24375
./exemplaires/testset_10000_29.txt,10000,18,14.261,5.20793
./exemplaires/testset_10000_29.txt,10000,20,14.6833,5.46858
./exemplaires/testset_10000_29.txt,10000,32,15.6299,5.19138
./exemplaires/testset_10000_29.txt,10000,64,19.4426,5.21594
./exemplaires/testset_10000_29.txt,10000,128,29.7482,5.20359
./exemplaires/testset_10000_29.txt,10000,256,49.2379,5.57538
./exemplaires/testset_50000_0.txt,50000,0,32.8632,32.8919
./exemplaires/testset_50000_0.txt,50000,2,31.0885,32.8671
./exemplaires/testset_50000_0.txt,50000,4,30.5692,33.9981
./exemplaires/testset_50000_0.txt,50000,6,30.9727,35.8204
./exemplaires/testset_50000_0.txt,50000,8,31.9508,35.7713
./exemplaires/testset_50000_0.txt,50000,10,32.0738,32.8781
./exemplaires/testset_50000_0.txt,50000,12,32.8527,32.8297
./exemplaires/testset_50000_0.txt,50000,14,33.5566,32.8033
./exemplaires/testset_50000_0.txt,50000,16,34.3864,33.3457
./exemplaires/testset_50000_0.txt,50000,18,35.5742,33.2584
./exemplaires/testset_50000_0.txt,50000,20,36.1347,34.3667
./exemplaires/testset_50000_0.txt,50000,32,42.3014,35.9098
./exemplaires/testset_50000_0.txt,50000,64,58.8611,36.0629
./exemplaires/testset_50000_0.txt,50000,128,97.7579,32.9777
./exemplaires/testset_50000_0.txt,50000,256,167.603,33.6278
./exemplaires/testset_50000_1.txt,50000,0,35.1207,32.9942
./exemplaires/testset_50000_1.txt,50000,2,33.1834,32.6794
./exemplaires/testset_50000_1.txt,50000,4,33.2306,32.6644
./exemplaires/testset_50000_1.txt,50000,6,33.2543,33.6548
./exemplaires/testset_50000_1.txt,50000,8,33.9283,33.5969
./exemplaires/testset_50000_1.txt,50000,10,35.2218,33.7192
./exemplaires/testset_50000_1.txt,50000,12,35.1237,32.6292
./exemplaires/testset_50000_1.txt,50000,14,36.2064,32.4226
./exemplaires/testset_50000_1.txt,50000,16,36.893,32.8591
./exemplaires/testset_50000_1.txt,50000,18,37.5971,32.9199
./exemplaires/testset_50000_1.txt,50000,20,38.6625,32.9186
./exemplaires/testset_50000_1.txt,50000,32,44.2296,33.2503
./exemplaires/testset_50000_1.txt,50000,64,61.7177,33.5503
./exemplaires/testset_50000_1.txt,50000,128,99.0427,33.6611
./exemplaires/testset_50000_1.txt,50000,256,174.057,33.8237
./exemplaires/testset_50000_2.txt,50000,0,33.0217,36.4434
./exemplaires/testset_50000_2.txt,50000,2,31.4824,32.2317
./exemplaires/testset_50000_2.txt,50000,4,30.9707,32.4289
./exemplaires/testset_50000_2.txt,50000,6,31.4139,32.2318
./exemplaires/testset_50000_2.txt,50000,8,31.7058,32.3064
./exemplaires/testset_50000_2.txt,50000,10,32.4996,33.1257
./exemplaires/testset_50000_2.txt,50000,12,38.5756,32.6868
./exemplaires/testset_50000_2.txt,50000,14,33.5932,33.6086
./exemplaires/testset_50000_2.txt,50000,16,37.1274,33.3674
./exemplaires/testset_50000_2.txt,50000,18,35.5616,33.1104
./exemplaires/testset_50000_2.txt,50000,20,36.7746,32.9103
./exemplaires/testset_50000_2.txt,50000,32,42.5055,33.1071
./exemplaires/testset_50000_2.txt,50000,64,59.2981,34.5141
./exemplaires/testset_50000_2.txt,50000,128,97.4911,35.1169
./exemplaires/testset_50000_2.txt,50000,256,171.962,33.2039
./exemplaires/testset_50000_3.txt,50000,0,34.0225,35.1313
./exemplaires/testset_50000_3.txt,50000,2,31.6035,34.3216
./exemplaires/testset_50000_3.txt,50000,4,31.9403,33.9436
./exemplaires/testset_50000_3.txt,50000,6,32.0218,34.4152
./exemplaires/testset_50000_3.txt,50000,8,32.6848,33.4531
./exemplaires/testset_50000_3.txt,50000,10,35.5741,33.3667
./exemplaires/testset_50000_3.txt,50000,12,33.8773,32.8921
./exemplaires/testset_50000_3.txt,50000,14,34.6177,32.6778
./exemplaires/testset_50000_3.txt,50000,16,35.5949,32.7343
./exemplaires/testset_50000_3.txt,50000,18,36.8944,32.5573
./exemplaires/testset_50000_3.txt,50000,20,37.1468,33.0668
./exemplaires/testset_50000_3.txt,50000,32,43.3401,32.8806
./exemplaires/testset_50000_3.txt,50000,64,60.6901,33.1756
./exemplaires/testset_50000_3.txt,50000,128,97.8835,33.1496
./exemplaires/testset_50000_3.txt,50000,256,173.454,32.8172
./exemplaires/testset_50000_4.txt,50000,0,32.5931,33.1406
./exemplaires/testset_50000_4.txt,50000,2,30.6295,32.9094
./exemplaires/testset_50000_4.txt,50000,4,30.5775,32.3206
./exemplaires/testset_50000_4.txt,50000,6,30.6865,32.1493
./exemplaires/testset_50000_4.txt,50000,8,31.0898,32.2772
./exemplaires/testset_50000_4.txt,50000,10,31.8182,33.0392
./exemplaires/testset_50000_4.txt,50000,12,32.8132,32.6727
./exemplaires/testset_50000_4.txt,50000,14,33.3471,32.7302
./exemplaires/testset_50000_4.txt,50000,16,34.2581,33.6227
./exemplaires/testset_50000_4.txt,50000,18,35.2229,33.311
./exemplaires/testset_50000_4.txt,50000,20,36.3039,33.0497
./exemplaires/testset_50000_4.txt,50000,32,42.1233,32.8808
./exemplaires/testset_50000_4.txt,50000,64,58.9591,32.7771
./exemplaires/testset_50000_4.txt,50000,128,96.92,31.9604
./exemplaires/testset_50000_4.txt,50000,256,170.543,32.023
./exemplaires/testset_50000_5.txt,50000,0,33.3788,36.5177
./exemplaires/testset_50000_5.txt,50000,2,31.7763,37.7845
./exemplaires/testset_50000_5.txt,50000,4,31.1983,37.4612
./exemplaires/testset_50000_5.txt,50000,6,31.5172,35.5704
./exemplaires/testset_50000_5.txt,50000,8,31.7744,34.9152
./exemplaires/testset_50000_5.txt,50000,10,32.7187,33.778
./exemplaires/testset_50000_5.txt,50000,12,34.4873,32.433
./exemplaires/testset_50000_5.txt,50000,14,34.2222,32.4491
./exemplaires/testset_50000_5.txt,50000,16,34.7806,32.7038
./exemplaires/testset_50000_5.txt,50000,18,35.7902,32.4962
./exemplaires/testset_50000_5.txt,50000,20,38.1042,32.631
./exemplaires/testset_50000_5.txt,50000,32,42.4219,33.3774
./exemplaires/testset_50000_5.txt,50000,64,59.4534,33.4311
./exemplaires/testset_50000_5.txt,50000,128,96.0827,32.9661
./exemplaires/testset_50000_5.txt,50000,256,172.103,32.3839
./exemplaires/testset_50000_6.txt,50000,0,31.7565,33.2024
./exemplaires/testset_50000_6.txt,50000,2,29.9088,33.3175
./exemplaires/testset_50000_6.txt,50000,4,29.5853,33.2074
./exemplaires/testset_50000_6.txt,50000,6,30.0178,33.5108
./exemplaires/testset_50000_6.txt,50000,8,30.3987,33.3231
./exemplaires/testset_50000_6.txt,50000,10,31.0296,33.3509
./exemplaires/testset_50000_6.txt,50000,12,31.8117,33.1639
./exemplaires/testset_50000_6.txt,50000,14,32.6319,33.3115
./exemplaires/testset_50000_6.txt,50000,16,33.5604,33.41
./exemplaires/testset_50000_6.txt,50000,18,34.3218,33.1372
./exemplaires/testset_50000_6.txt,50000,20,35.2096,33.369
./exemplaires/testset_50000_6.txt,50000,32,41.0588,32.8087
./exemplaires/testset_50000_6.txt,50000,64,58.4562,32.1888
./exemplaires/testset_50000_6.txt,50000,128,93.2784,31.961
./exemplaires/testset_50000_6.txt,50000,256,167.221,32.2126
./exemplaires/testset_50000_7.txt,50000,0,31.5151,32.8545
./exemplaires/testset_50000_7.txt,50000,2,30.718,32.8655
./exemplaires/testset_50000_7.txt,50000,4,29.8892,32.8562
./exemplaires/testset_50000_7.txt,50000,6,30.0137,32.6757
./exemplaires/testset_50000_7.txt,50000,8,30.7263,33.7508
./exemplaires/testset_50000_7.txt,50000,10,31.4957,34.3178
./exemplaires/testset_50000_7.txt,50000,12,32.7338,34.067
./exemplaires/testset_50000_7.txt,50000,14,32.7332,33.902
./exemplaires/testset_50000_7.txt,50000,16,33.7219,33.8597
./exemplaires/testset_50000_7.txt,50000,18,34.9511,34.1726
./exemplaires/testset_50000_7.txt,50000,20,35.5882,35.5647
./exemplaires/testset_50000_7.txt,50000,32,41.4598,35.4199
./exemplaires/testset_50000_7.txt,50000,64,57.5521,33.4853
./exemplaires/testset_50000_7.txt,50000,128,93.5398,32.4136
./exemplaires/testset_50000_7.txt,50000,256,181.948,34.3525
./exemplaires/testset_50000_8.txt,50000,0,34.1103,33.3848
./exemplaires/testset_50000_8.txt,50000,2,32.7332,33.5001
./exemplaires/testset_50000_8.txt,50000,4,31.5305,34.1935
./exemplaires/testset_50000_8.txt,50000,6,32.1827,34.4496
./exemplaires/testset_50000_8.txt,50000,8,31.7727,34.4359
./exemplaires/testset_50000_8.txt,50000,10,32.6583,32.976
./exemplaires/testset_50000_8.txt,50000,12,33.8217,33.3136
./exemplaires/testset_50000_8.txt,50000,14,35.6002,33.4399
./exemplaires/testset_50000_8.txt,50000,16,35.3229,32.5546
./exemplaires/testset_50000_8.txt,50000,18,35.8116,32.6033
./exemplaires/testset_50000_8.txt,50000,20,36.5047,32.7137
./exemplaires/testset_50000_8.txt,50000,32,43.6841,33.7017
./exemplaires/testset_50000_8.txt,50000,64,59.5096,33.4418
./exemplaires/testset_50000_8.txt,50000,128,94.4326,33.0413
./exemplaires/testset_50000_8.txt,50000,256,172.613,33.4974
./exemplaires/testset_50000_9.txt,50000,0,32.5595,32.8835
./exemplaires/testset_50000_9.txt,50000,2,30.5014,32.9378
./exemplaires/testset_50000_9.txt,50000,4,30.4302,32.9789
./exemplaires/testset_50000_9.txt,50000,6,31.2623,33.7338
./exemplaires/testset_50000_9.txt,50000,8,30.9703,33.7066
./exemplaires/testset_50000_9.txt,50000,10,31.7121,33.5324
./exemplaires/testset_50000_9.txt,50000,12,32.29,33.0691
./exemplaires/testset_50000_9.txt,50000,14,33.0755,32.7214
./exemplaires/testset_50000_9.txt,50000,16,34.0392,32.3012
./exemplaires/testset_50000_9.txt,50000,18,34.6145,32.7056
./exemplaires/testset_50000_9.txt,50000,20,35.904,32.6024
./exemplaires/testset_50000_9.txt,50000,32,41.6175,34.7819
./exemplaires/testset_50000_9.txt,50000,64,59.5944,35.4364
./exemplaires/testset_50000_9.txt,50000,128,92.4763,33.5185
./exemplaires/testset_50000_9.txt,50000,256,168.232,34.9937
./exemplaires/testset_50000_10.txt,50000,0,36.7422,34.9951
./exemplaires/testset_50000_10.txt,50000,2,31.9917,37.0642
./exemplaires/testset_50000_10.txt,50000,4,31.7016,36.7734
./exemplaires/testset_50000_10.txt,50000,6,32.5442,33.0423
./exemplaires/testset_50000_10.txt,50000,8,34.958,32.8813
./exemplaires/testset_50000_10.txt,50000,10,33.7952,32.2764
./exemplaires/testset_50000_10.txt,50000,12,34.2915,32.4087
./exemplaires/testset_50000_10.txt,50000,14,34.6466,32.3503
./exemplaires/testset_50000_10.txt,50000,16,35.6151,32.9894
./exemplaires/testset_50000_10.txt,50000,18,37.5579,36.6176
./exemplaires/testset_50000_10.txt,50000,20,37.7279,36.666
./exemplaires/testset_50000_10.txt,50000,32,45.2104,35.5718
./exemplaires/testset_50000_10.txt,50000,64,63.2481,35.2588
./exemplaires/testset_50000_10.txt,50000,128,96.1891,34.5345
./exemplaires/testset_50000_10.txt,50000,256,173.447,33.1348
./exemplaires/testset_50000_11.txt,50000,0,32.5809,36.0689
./exemplaires/testset_50000_11.txt,50000,2,31.0515,34.3622
./exemplaires/testset_50000_11.txt,50000,4,30.9413,34.3619
./exemplaires/testset_50000_11.txt,50000,6,33.4173,33.832
./exemplaires/testset_50000_11.txt,50000,8,32.6772,33.169
./exemplaires/testset_50000_11.txt,50000,10,32.8574,32.9723
./exemplaires/testset_50000_11.txt,50000,12,33.7828,34.3654
./exemplaires/testset_50000_11.txt,50000,14,34.1807,35.0916
./exemplaires/testset_50000_11.txt,50000,16,36.3975,34.8579
./exemplaires/testset_50000_11.txt,50000,18,36.0025,35.1399
./exemplaires/testset_50000_11.txt,50000,20,37.0687,35.4435
./exemplaires/testset_50000_11.txt,50000,32,43.6291,34.7302
./exemplaires/testset_50000_11.txt,50000,64,59.6992,34.0766
./exemplaires/testset_50000_11.txt,50000,128,99.5185,34.0832
./exemplaires/testset_50000_11.txt,50000,256,175.552,34.4771
./exemplaires/testset_50000_12.txt,50000,0,31.8792,36.6594
./exemplaires/testset_50000_12.txt,50000,2,30.4218,33.5255
./exemplaires/testset_50000_12.txt,50000,4,30.2966,33.8096
./exemplaires/testset_50000_12.txt,50000,6,30.6495,33.1828
./exemplaires/testset_50000_12.txt,50000,8,31.168,32.6412
./exemplaires/testset_50000_12.txt,50000,10,31.8218,32.6585
./exemplaires/testset_50000_12.txt,50000,12,32.5115,32.931
./exemplaires/testset_50000_12.txt,50000,14,34.6974,33.1892
./exemplaires/testset_50000_12.txt,50000,16,34.3592,33.7649
./exemplaires/testset_50000_12.txt,50000,18,36.1795,35.3226
./exemplaires/testset_50000_12.txt,50000,20,36.4197,35.8952
./exemplaires/testset_50000_12.txt,50000,32,42.3751,35.7858
./exemplaires/testset_50000_12.txt,50000,64,59.2935,32.3299
./exemplaires/testset_50000_12.txt,50000,128,97.4153,32.0365
./exemplaires/testset_50000_12.txt,50000,256,168.282,33.4608
./exemplaires/testset_50000_13.txt,50000,0,31.8768,33.8297
./exemplaires/testset_50000_13.txt,50000,2,30.3592,33.7433
./exemplaires/testset_50000_13.txt,50000,4,30.3963,33.6237
./exemplaires/testset_50000_13.txt,50000,6,32.0698,33.6006
./exemplaires/testset_50000_13.txt,50000,8,31.1857,33.4641
./exemplaires/testset_50000_13.txt,50000,10,32.0847,32.7134
./exemplaires/testset_50000_13.txt,50000,12,33.7155,33.0595
./exemplaires/testset_50000_13.txt,50000,14,33.421,32.7631
./exemplaires/testset_50000_13.txt,50000,16,34.3271,32.6771
./exemplaires/testset_50000_13.txt,50000,18,35.4107,32.8035
./exemplaires/testset_50000_13.txt,50000,20,36.503,33.3027
./exemplaires/testset_50000_13.txt,50000,32,42.4426,33.2969
./exemplaires/testset_50000_13.txt,50000,64,59.3098,33.7212
./exemplaires/testset_50000_13.txt,50000,128,96.9949,33.852
./exemplaires/testset_50000_13.txt,50000,256,173.63,35.288
./exemplaires/testset_50000_14.txt,50000,0,30.4573,32.5755
./exemplaires/testset_50000_14.txt,50000,2,29.6126,32.8139
./exemplaires/testset_50000_14.txt,50000,4,29.7722,32.5937
./exemplaires/testset_50000_14.txt,50000,6,29.5503,32.5065
./exemplaires/testset_50000_14.txt,50000,8,29.7876,32.3209
./exemplaires/testset_50000_14.txt,50000,10,31.2928,33.4192
./exemplaires/testset_50000_14.txt,50000,12,31.4446,33.4227
./exemplaires/testset_50000_14.txt,50000,14,31.8997,33.3122
./exemplaires/testset_50000_14.txt,50000,16,33.1028,33.1169
./exemplaires/testset_50000_14.txt,50000,18,33.879,34.0585
./exemplaires/testset_50000_14.txt,50000,20,34.7622,33.2028
./exemplaires/testset_50000_14.txt,50000,32,40.6476,32.3528
./exemplaires/testset_50000_14.txt,50000,64,58.7743,32.4936
./exemplaires/testset_50000_14.txt,50000,128,94.0004,34.0098
./exemplaires/testset_50000_14.txt,50000,256,171.276,33.1527
./exemplaires/testset_50000_15.txt,50000,0,35.3631,33.4551
./exemplaires/testset_50000_15.txt,50000,2,35.8706,33.5494
./exemplaires/testset_50000_15.txt,50000,4,34.4986,33.3048
./exemplaires/testset_50000_15.txt,50000,6,35.4921,33.9017
./exemplaires/testset_50000_15.txt,50000,8,36.2048,33.6943
./exemplaires/testset_50000_15.txt,50000,10,36.1578,33.3391
./exemplaires/testset_50000_15.txt,50000,12,37.5209,33.8706
./exemplaires/testset_50000_15.txt,50000,14,37.6441,33.6097
./exemplaires/testset_50000_15.txt,50000,16,38.5211,34.1892
./exemplaires/testset_50000_15.txt,50000,18,39.4091,34.6609
./exemplaires/testset_50000_15.txt,50000,20,40.5529,34.3739
./exemplaires/testset_50000_15.txt,50000,32,47.4874,32.4152
./exemplaires/testset_50000_15.txt,50000,64,63.4717,32.6077
./exemplaires/testset_50000_15.txt,50000,128,99.2722,33.3945
./exemplaires/testset_50000_15.txt,50000,256,175.339,34.0943
./exemplaires/testset_50000_16.txt,50000,0,32.156,33.2011
./exemplaires/testset_50000_16.txt,50000,2,31.1569,33.6015
./exemplaires/testset_50000_16.txt,50000,4,31.4225,32.8078
./exemplaires/testset_50000_16.txt,50000,6,31.8211,32.9987
./exemplaires/testset_50000_16.txt,50000,8,31.9061,33.4132
./exemplaires/testset_50000_16.txt,50000,10,33.1736,33.5524
./exemplaires/testset_50000_16.txt,50000,12,33.537,32.8592
./exemplaires/testset_50000_16.txt,50000,14,35.4633,32.3204
./exemplaires/testset_50000_16.txt,50000,16,35.2928,32.158
./exemplaires/testset_50000_16.txt,50000,18,36.1256,33.2856
./exemplaires/testset_50000_16.txt,50000,20,37.4631,33.3872
./exemplaires/testset_50000_16.txt,50000,32,43.1447,33.7826
./exemplaires/testset_50000_16.txt,50000,64,60.2131,33.9794
./exemplaires/testset_50000_16.txt,50000,128,95.6055,33.7707
./exemplaires/testset_50000_16.txt,50000,256,173.42,33.0579
./exemplaires/testset_50000_17.txt,50000,0,32.3665,34.2826
./exemplaires/testset_50000_17.txt,50000,2,31.8887,33.4356
./exemplaires/testset_50000_17.txt,50000,4,30.5506,32.6295
./exemplaires/testset_50000_17.txt,50000,6,32.0024,32.4627
./exemplaires/testset_50000_17.txt,50000,8,31.5497,33.8275
./exemplaires/testset_50000_17.txt,50000,10,32.6038,33.6383
./exemplaires/testset_50000_17.txt,50000,12,33.1232,33.4522
./exemplaires/testset_50000_17.txt,50000,14,34.4471,33.4546
./exemplaires/testset_50000_17.txt,50000,16,34.7451,33.3787
./exemplaires/testset_50000_17.txt,50000,18,35.5407,33.2859
./exemplaires/testset_50000_17.txt,50000,20,36.5748,33.0879
./exemplaires/testset_50000_17.txt,50000,32,43.2753,33.2075
./exemplaires/testset_50000_17.txt,50000,64,59.8207,32.9545
./exemplaires/testset_50000_17.txt,50000,128,96.916,32.9054
./exemplaires/testset_50000_17.txt,50000,256,171.522,33.4263
./exemplaires/testset_50000_18.txt,50000,0,35.1776,32.819
./exemplaires/testset_50000_18.txt,50000,2,34.1297,32.4469
./exemplaires/testset_50000_18.txt,50000,4,34.1254,32.7626
./exemplaires/testset_50000_18.txt,50000,6,34.3342,32.8281
./exemplaires/testset_50000_18.txt,50000,8,35.0674,32.5945
./exemplaires/testset_50000_18.txt,50000,10,36.0935,34.8471
./exemplaires/testset_50000_18.txt,50000,12,36.5919,35.2189
./exemplaires/testset_50000_18.txt,50000,14,37.218,34.4661
./exemplaires/testset_50000_18.txt,50000,16,38.0419,33.1243
./exemplaires/testset_50000_18.txt,50000,18,39.3098,32.9187
./exemplaires/testset_50000_18.txt,50000,20,41.9237,33.2567
./exemplaires/testset_50000_18.txt,50000,32,46.5478,33.0715
./exemplaires/testset_50000_18.txt,50000,64,63.2722,32.7813
./exemplaires/testset_50000_18.txt,50000,128,99.9735,32.4875
./exemplaires/testset_50000_18.txt,50000,256,178.527,32.4915
./exemplaires/testset_50000_19.txt,50000,0,31.9845,34.3689
./exemplaires/testset_50000_19.txt,50000,2,35.8679,34.5835
./exemplaires/testset_50000_19.txt,50000,4,30.4628,33.8384
./exemplaires/testset_50000_19.txt,50000,6,30.8538,31.3604
./exemplaires/testset_50000_19.txt,50000,8,31.1965,31.522
./exemplaires/testset_50000_19.txt,50000,10,31.8084,31.5024
./exemplaires/testset_50000_19.txt,50000,12,32.6439,31.9613
./exemplaires/testset_50000_19.txt,50000,14,34.6949,31.5753
./exemplaires/testset_50000_19.txt,50000,16,34.3837,32.2812
./exemplaires/testset_50000_19.txt,50000,18,35.2298,32.9857
./exemplaires/testset_50000_19.txt,50000,20,36.9898,33.1859
./exemplaires/testset_50000_19.txt,50000,32,42.7983,33.1799
./exemplaires/testset_50000_19.txt,50000,64,59.0736,33.0989
./exemplaires/testset_50000_19.txt,50000,128,94.7292,33.0574
./exemplaires/testset_50000_19.txt,50000,256,170.21,33.1007
./exemplaires/testset_50000_20.txt,50000,0,76.7644,30.8805
./exemplaires/testset_50000_20.txt,50000,2,76.4445,31.6531
./exemplaires/testset_50000_20.txt,50000,4,76.604,32.2536
./exemplaires/testset_50000_20.txt,50000,6,76.3782,31.0231
./exemplaires/testset_50000_20.txt,50000,8,76.8957,30.4656
./exemplaires/testset_50000_20.txt,50000,10,78.5673,30.2982
./exemplaires/testset_50000_20.txt,50000,12,78.6272,31.3137
./exemplaires/testset_50000_20.txt,50000,14,78.894,31.2618
./exemplaires/testset_50000_20.txt,50000,16,79.5775,31.1165
./exemplaires/testset_50000_20.txt,50000,18,80.4672,30.753
./exemplaires/testset_50000_20.txt,50000,20,82.7762,30.4806
./exemplaires/testset_50000_20.txt,50000,32,87.6585,31.7857
./exemplaires/testset_50000_20.txt,50000,64,110.91,31.7585
./exemplaires/testset_50000_20.txt,50000,128,149.711,32.2239
./exemplaires/testset_50000_20.txt,50000,256,243.115,32.8184
./exemplaires/testset_50000_21.txt,50000,0,119.428,32.0264
./exemplaires/testset_50000_21.txt,50000,2,118.088,30.6082
./exemplaires/testset_50000_21.txt,50000,4,118.463,31.2429
./exemplaires/testset_50000_21.txt,50000,6,119.643,31.844
./exemplaires/testset_50000_21.txt,50000,8,119.052,31.7471
./exemplaires/testset_50000_21.txt,50000,10,122.096,30.347
./exemplaires/testset_50000_21.txt,50000,12,121.394,30.5325
./exemplaires/testset_50000_21.txt,50000,14,120.42,31.9932
./exemplaires/testset_50000_21.txt,50000,16,126.494,32.5733
./exemplaires/testset_50000_21.txt,50000,18,122.561,31.836
./exemplaires/testset_50000_21.txt,50000,20,123.56,30.6618
./exemplaires/testset_50000_21.txt,50000,32,130.379,30.7836
./exemplaires/testset_50000_21.txt,50000,64,150.281,29.9719
./exemplaires/testset_50000_21.txt,50000,128,191.348,30.0144
./exemplaires/testset_50000_21.txt,50000,256,296.407,32.3542
./exemplaires/testset_50000_22.txt,50000,0,97.4308,31.9798
./exemplaires/testset_50000_22.txt,50000,2,96.0415,31.4822
./exemplaires/testset_50000_22.txt,50000,4,97.0077,31.9687
./exemplaires/testset_50000_22.txt,50000,6,96.6842,30.4718
./exemplaires/testset_50000_22.txt,50000,8,97.6659,30.1811
./exemplaires/testset_50000_22.txt,50000,10,102.271,30.3823
./exemplaires/testset_50000_22.txt,50000,12,97.7113,31.1449
./exemplaires/testset_50000_22.txt,50000,14,99.9177,31.0919
./exemplaires/testset_50000_22.txt,50000,16,99.5842,31.3579
./exemplaires/testset_50000_22.txt,50000,18,101.609,31.4745
./exemplaires/testset_50000_22.txt,50000,20,106.789,31.0176
./exemplaires/testset_50000_22.txt,50000,32,107.927,29.9934
